"COUNTRY","Country","VAR","Variable","CUR","Currency","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"BEL","Belgium","EXPORT_TRANSPORT_AIR_PAX","International air passenger transport receipts","USD","US Dollars","2018","2018","USD","US Dollar","6","Millions",,,1177.4,,
"BEL","Belgium","EXPORT_TRANSPORT_AIR_PAX","International air passenger transport receipts","USD","US Dollars","2019","2019","USD","US Dollar","6","Millions",,,1289.6,,
"BEL","Belgium","EXPORT_TRANSPORT_AIR_PAX","International air passenger transport receipts","USD","US Dollars","2020","2020","USD","US Dollar","6","Millions",,,552.8,,
"DNK","Denmark","EXPORT_TRANSPORT_SEA_PAX","International sea passenger transport receipts","USD","US Dollars","2008","2008","USD","US Dollar","6","Millions",,,396.42,,
"DNK","Denmark","EXPORT_TRANSPORT_SEA_PAX","International sea passenger transport receipts","USD","US Dollars","2009","2009","USD","US Dollar","6","Millions",,,293.609,,
"DNK","Denmark","EXPORT_TRANSPORT_SEA_PAX","International sea passenger transport receipts","USD","US Dollars","2010","2010","USD","US Dollar","6","Millions",,,324,,
"DNK","Denmark","EXPORT_TRANSPORT_SEA_PAX","International sea passenger transport receipts","USD","US Dollars","2011","2011","USD","US Dollar","6","Millions",,,308.6,,
"DNK","Denmark","EXPORT_TRANSPORT_SEA_PAX","International sea passenger transport receipts","USD","US Dollars","2012","2012","USD","US Dollar","6","Millions",,,276.2,,
"DNK","Denmark","EXPORT_TRANSPORT_SEA_PAX","International sea passenger transport receipts","USD","US Dollars","2013","2013","USD","US Dollar","6","Millions",,,280.6,,
"DNK","Denmark","EXPORT_TRANSPORT_SEA_PAX","International sea passenger transport receipts","USD","US Dollars","2014","2014","USD","US Dollar","6","Millions",,,323.2,,
"DNK","Denmark","EXPORT_TRANSPORT_SEA_PAX","International sea passenger transport receipts","USD","US Dollars","2015","2015","USD","US Dollar","6","Millions",,,318.2,,
"DNK","Denmark","EXPORT_TRANSPORT_SEA_PAX","International sea passenger transport receipts","USD","US Dollars","2016","2016","USD","US Dollar","6","Millions",,,301.6,,
"DNK","Denmark","EXPORT_TRANSPORT_SEA_PAX","International sea passenger transport receipts","USD","US Dollars","2017","2017","USD","US Dollar","6","Millions",,,275,,
"DNK","Denmark","EXPORT_TRANSPORT_SEA_PAX","International sea passenger transport receipts","USD","US Dollars","2018","2018","USD","US Dollar","6","Millions",,,315.7,,
"DNK","Denmark","EXPORT_TRANSPORT_SEA_PAX","International sea passenger transport receipts","USD","US Dollars","2019","2019","USD","US Dollar","6","Millions",,,409.4,,
"DNK","Denmark","EXPORT_TRANSPORT_SEA_PAX","International sea passenger transport receipts","USD","US Dollars","2020","2020","USD","US Dollar","6","Millions",,,205.8,,
"DNK","Denmark","EXPORT_TRANSPORT_SEA_PAX","International sea passenger transport receipts","USD","US Dollars","2021","2021","USD","US Dollar","6","Millions",,,243.355,,
"FIN","Finland","IMPORT_TRANSPORT_OTHER_PAX","International other passenger transport expenditure","EUR","Euros","2008","2008","EUR","Euro","6","Millions",,,0,,
"FIN","Finland","IMPORT_TRANSPORT_OTHER_PAX","International other passenger transport expenditure","EUR","Euros","2009","2009","EUR","Euro","6","Millions",,,0,,
"FIN","Finland","IMPORT_TRANSPORT_OTHER_PAX","International other passenger transport expenditure","EUR","Euros","2010","2010","EUR","Euro","6","Millions",,,0,,
"FIN","Finland","IMPORT_TRANSPORT_OTHER_PAX","International other passenger transport expenditure","EUR","Euros","2011","2011","EUR","Euro","6","Millions",,,0,,
"FIN","Finland","IMPORT_TRANSPORT_OTHER_PAX","International other passenger transport expenditure","EUR","Euros","2012","2012","EUR","Euro","6","Millions",,,0,,
"FIN","Finland","IMPORT_TRANSPORT_OTHER_PAX","International other passenger transport expenditure","EUR","Euros","2015","2015","EUR","Euro","6","Millions",,,6,,
"FIN","Finland","IMPORT_TRANSPORT_OTHER_PAX","International other passenger transport expenditure","EUR","Euros","2016","2016","EUR","Euro","6","Millions",,,3,,
"FIN","Finland","IMPORT_TRANSPORT_OTHER_PAX","International other passenger transport expenditure","EUR","Euros","2017","2017","EUR","Euro","6","Millions",,,3,,
"FIN","Finland","IMPORT_TRANSPORT_OTHER_PAX","International other passenger transport expenditure","EUR","Euros","2018","2018","EUR","Euro","6","Millions",,,2,,
"FIN","Finland","IMPORT_TRANSPORT_OTHER_PAX","International other passenger transport expenditure","EUR","Euros","2020","2020","EUR","Euro","6","Millions",,,1,,
"POL","Poland","EXPORT_TRANSPORT","International passenger transport receipts","EUR","Euros","2008","2008","EUR","Euro","6","Millions",,,727.484,,
"POL","Poland","EXPORT_TRANSPORT","International passenger transport receipts","EUR","Euros","2009","2009","EUR","Euro","6","Millions",,,597.098,,
"POL","Poland","EXPORT_TRANSPORT","International passenger transport receipts","EUR","Euros","2010","2010","EUR","Euro","6","Millions",,,356.5,,
"POL","Poland","EXPORT_TRANSPORT","International passenger transport receipts","EUR","Euros","2011","2011","EUR","Euro","6","Millions",,,655.7,,
"POL","Poland","EXPORT_TRANSPORT","International passenger transport receipts","EUR","Euros","2012","2012","EUR","Euro","6","Millions",,,704.7,,
"POL","Poland","EXPORT_TRANSPORT","International passenger transport receipts","EUR","Euros","2013","2013","EUR","Euro","6","Millions",,,819.5,,
"POL","Poland","EXPORT_TRANSPORT","International passenger transport receipts","EUR","Euros","2014","2014","EUR","Euro","6","Millions",,,809.5,,
"POL","Poland","EXPORT_TRANSPORT","International passenger transport receipts","EUR","Euros","2015","2015","EUR","Euro","6","Millions",,,792.6,,
"POL","Poland","EXPORT_TRANSPORT","International passenger transport receipts","EUR","Euros","2016","2016","EUR","Euro","6","Millions",,,968.6,,
"POL","Poland","EXPORT_TRANSPORT","International passenger transport receipts","EUR","Euros","2017","2017","EUR","Euro","6","Millions",,,1159,,
"POL","Poland","EXPORT_TRANSPORT","International passenger transport receipts","EUR","Euros","2018","2018","EUR","Euro","6","Millions",,,1446,,
"POL","Poland","EXPORT_TRANSPORT","International passenger transport receipts","EUR","Euros","2019","2019","EUR","Euro","6","Millions",,,1794.5,,
"POL","Poland","EXPORT_TRANSPORT","International passenger transport receipts","EUR","Euros","2020","2020","EUR","Euro","6","Millions",,,530.8,,
"TUR","Türkiye","IMPORT_TRANSPORT_SEA_PAX","International sea passenger transport expenditure","EUR","Euros","2017","2017","EUR","Euro","6","Millions",,,72.8,,
"TUR","Türkiye","IMPORT_TRANSPORT_SEA_PAX","International sea passenger transport expenditure","EUR","Euros","2018","2018","EUR","Euro","6","Millions",,,91.4,,
"CZE","Czech Republic","EXPORT_TRANSPORT_OTHER_PAX","International other passenger transport receipts","USD","US Dollars","2008","2008","USD","US Dollar","6","Millions",,,22.084,,
"CZE","Czech Republic","EXPORT_TRANSPORT_OTHER_PAX","International other passenger transport receipts","USD","US Dollars","2009","2009","USD","US Dollar","6","Millions",,,33.425,,
"CZE","Czech Republic","EXPORT_TRANSPORT_OTHER_PAX","International other passenger transport receipts","USD","US Dollars","2010","2010","USD","US Dollar","6","Millions",,,38.5,,
"CZE","Czech Republic","EXPORT_TRANSPORT_OTHER_PAX","International other passenger transport receipts","USD","US Dollars","2011","2011","USD","US Dollar","6","Millions",,,44.2,,
"CZE","Czech Republic","EXPORT_TRANSPORT_OTHER_PAX","International other passenger transport receipts","USD","US Dollars","2012","2012","USD","US Dollar","6","Millions",,,37.6,,
"CZE","Czech Republic","EXPORT_TRANSPORT_OTHER_PAX","International other passenger transport receipts","USD","US Dollars","2013","2013","USD","US Dollar","6","Millions",,,40.9,,
"CZE","Czech Republic","EXPORT_TRANSPORT_OTHER_PAX","International other passenger transport receipts","USD","US Dollars","2014","2014","USD","US Dollar","6","Millions",,,47.5,,
"CZE","Czech Republic","EXPORT_TRANSPORT_OTHER_PAX","International other passenger transport receipts","USD","US Dollars","2015","2015","USD","US Dollar","6","Millions",,,46.1,,
"CZE","Czech Republic","EXPORT_TRANSPORT_OTHER_PAX","International other passenger transport receipts","USD","US Dollars","2016","2016","USD","US Dollar","6","Millions",,,40.2,,
"CZE","Czech Republic","EXPORT_TRANSPORT_OTHER_PAX","International other passenger transport receipts","USD","US Dollars","2017","2017","USD","US Dollar","6","Millions",,,40,,
"CZE","Czech Republic","EXPORT_TRANSPORT_OTHER_PAX","International other passenger transport receipts","USD","US Dollars","2018","2018","USD","US Dollar","6","Millions",,,75.9,,
"CZE","Czech Republic","EXPORT_TRANSPORT_OTHER_PAX","International other passenger transport receipts","USD","US Dollars","2019","2019","USD","US Dollar","6","Millions",,,75.4,,
"CZE","Czech Republic","EXPORT_TRANSPORT_OTHER_PAX","International other passenger transport receipts","USD","US Dollars","2020","2020","USD","US Dollar","6","Millions",,,35.2,,
"NLD","Netherlands","EXPORT_TRANSPORT","International passenger transport receipts","USD","US Dollars","2008","2008","USD","US Dollar","6","Millions",,,6938.527,,
"NLD","Netherlands","EXPORT_TRANSPORT","International passenger transport receipts","USD","US Dollars","2009","2009","USD","US Dollar","6","Millions",,,5444.347,,
"NLD","Netherlands","EXPORT_TRANSPORT","International passenger transport receipts","USD","US Dollars","2010","2010","USD","US Dollar","6","Millions",,,5839.038,,
"NLD","Netherlands","EXPORT_TRANSPORT","International passenger transport receipts","USD","US Dollars","2011","2011","USD","US Dollar","6","Millions",,,6596.533,,
"NLD","Netherlands","EXPORT_TRANSPORT","International passenger transport receipts","USD","US Dollars","2012","2012","USD","US Dollar","6","Millions",,,6475.719,,
"NLD","Netherlands","EXPORT_TRANSPORT","International passenger transport receipts","USD","US Dollars","2013","2013","USD","US Dollar","6","Millions",,,5696.5,,
"NLD","Netherlands","EXPORT_TRANSPORT","International passenger transport receipts","USD","US Dollars","2014","2014","USD","US Dollar","6","Millions",,,7488,,
"NLD","Netherlands","EXPORT_TRANSPORT","International passenger transport receipts","USD","US Dollars","2015","2015","USD","US Dollar","6","Millions",,,6452,,
"NLD","Netherlands","EXPORT_TRANSPORT","International passenger transport receipts","USD","US Dollars","2016","2016","USD","US Dollar","6","Millions",,,6217.9,,
"NLD","Netherlands","EXPORT_TRANSPORT","International passenger transport receipts","USD","US Dollars","2017","2017","USD","US Dollar","6","Millions",,,6748.5,,
"NLD","Netherlands","EXPORT_TRANSPORT","International passenger transport receipts","USD","US Dollars","2018","2018","USD","US Dollar","6","Millions",,,7431.6,,
"NLD","Netherlands","EXPORT_TRANSPORT","International passenger transport receipts","USD","US Dollars","2019","2019","USD","US Dollar","6","Millions",,,7095.8,,
"NLD","Netherlands","EXPORT_TRANSPORT","International passenger transport receipts","USD","US Dollars","2020","2020","USD","US Dollar","6","Millions",,,2443.4,,
"NLD","Netherlands","EXPORT_TRANSPORT","International passenger transport receipts","USD","US Dollars","2021","2021","USD","US Dollar","6","Millions",,,2804.278,,
"ITA","Italy","IMPORT_TRANSPORT_OTHER_PAX","International other passenger transport expenditure","USD","US Dollars","2008","2008","USD","US Dollar","6","Millions",,,83.671,,
"ITA","Italy","IMPORT_TRANSPORT_OTHER_PAX","International other passenger transport expenditure","USD","US Dollars","2009","2009","USD","US Dollar","6","Millions",,,74.808,,
"ITA","Italy","IMPORT_TRANSPORT_OTHER_PAX","International other passenger transport expenditure","USD","US Dollars","2010","2010","USD","US Dollar","6","Millions",,,73,,
"ITA","Italy","IMPORT_TRANSPORT_OTHER_PAX","International other passenger transport expenditure","USD","US Dollars","2011","2011","USD","US Dollar","6","Millions",,,79.3,,
"ITA","Italy","IMPORT_TRANSPORT_OTHER_PAX","International other passenger transport expenditure","USD","US Dollars","2012","2012","USD","US Dollar","6","Millions",,,61.2,,
"ITA","Italy","IMPORT_TRANSPORT_OTHER_PAX","International other passenger transport expenditure","USD","US Dollars","2013","2013","USD","US Dollar","6","Millions",,,69.5,,
"ITA","Italy","IMPORT_TRANSPORT_OTHER_PAX","International other passenger transport expenditure","USD","US Dollars","2014","2014","USD","US Dollar","6","Millions",,,66,,
"ITA","Italy","IMPORT_TRANSPORT_OTHER_PAX","International other passenger transport expenditure","USD","US Dollars","2015","2015","USD","US Dollar","6","Millions",,,54.7,,
"ITA","Italy","IMPORT_TRANSPORT_OTHER_PAX","International other passenger transport expenditure","USD","US Dollars","2016","2016","USD","US Dollar","6","Millions",,,58.8,,
"ITA","Italy","IMPORT_TRANSPORT_OTHER_PAX","International other passenger transport expenditure","USD","US Dollars","2017","2017","USD","US Dollar","6","Millions",,,70.4,,
"ITA","Italy","IMPORT_TRANSPORT_OTHER_PAX","International other passenger transport expenditure","USD","US Dollars","2018","2018","USD","US Dollar","6","Millions",,,82.8,,
"ITA","Italy","IMPORT_TRANSPORT_OTHER_PAX","International other passenger transport expenditure","USD","US Dollars","2019","2019","USD","US Dollar","6","Millions",,,72.7,,
"ITA","Italy","IMPORT_TRANSPORT_OTHER_PAX","International other passenger transport expenditure","USD","US Dollars","2020","2020","USD","US Dollar","6","Millions",,,31.4,,
"SWE","Sweden","IMPORT_TRANSPORT_AIR_PAX","International air passenger transport expenditure","NAT","National currency","2008","2008","SEK","Swedish Krona","6","Millions",,,11640.998,,
"SWE","Sweden","IMPORT_TRANSPORT_AIR_PAX","International air passenger transport expenditure","NAT","National currency","2009","2009","SEK","Swedish Krona","6","Millions",,,11257.998,,
"SWE","Sweden","IMPORT_TRANSPORT_AIR_PAX","International air passenger transport expenditure","NAT","National currency","2010","2010","SEK","Swedish Krona","6","Millions",,,15581.1,,
"SWE","Sweden","IMPORT_TRANSPORT_AIR_PAX","International air passenger transport expenditure","NAT","National currency","2011","2011","SEK","Swedish Krona","6","Millions",,,15310,,
"SWE","Sweden","IMPORT_TRANSPORT_AIR_PAX","International air passenger transport expenditure","NAT","National currency","2012","2012","SEK","Swedish Krona","6","Millions",,,17147.1,,
"SWE","Sweden","IMPORT_TRANSPORT_AIR_PAX","International air passenger transport expenditure","NAT","National currency","2013","2013","SEK","Swedish Krona","6","Millions",,,18566.1,,
"SWE","Sweden","IMPORT_TRANSPORT_AIR_PAX","International air passenger transport expenditure","NAT","National currency","2014","2014","SEK","Swedish Krona","6","Millions",,,16712.1,,
"SWE","Sweden","IMPORT_TRANSPORT_AIR_PAX","International air passenger transport expenditure","NAT","National currency","2015","2015","SEK","Swedish Krona","6","Millions",,,16829.8,,
"SWE","Sweden","IMPORT_TRANSPORT_AIR_PAX","International air passenger transport expenditure","NAT","National currency","2016","2016","SEK","Swedish Krona","6","Millions",,,19093.1,,
"SWE","Sweden","IMPORT_TRANSPORT_AIR_PAX","International air passenger transport expenditure","NAT","National currency","2017","2017","SEK","Swedish Krona","6","Millions",,,19926.4,,
"SWE","Sweden","IMPORT_TRANSPORT_AIR_PAX","International air passenger transport expenditure","NAT","National currency","2018","2018","SEK","Swedish Krona","6","Millions",,,22393.9,,
"SWE","Sweden","IMPORT_TRANSPORT_AIR_PAX","International air passenger transport expenditure","NAT","National currency","2019","2019","SEK","Swedish Krona","6","Millions",,,25335.5,,
"SWE","Sweden","IMPORT_TRANSPORT_AIR_PAX","International air passenger transport expenditure","NAT","National currency","2020","2020","SEK","Swedish Krona","6","Millions",,,5428,,
"GBR","United Kingdom","EXPORT_TRANSPORT","International passenger transport receipts","USD","US Dollars","2008","2008","USD","US Dollar","6","Millions",,,9924.7,,
"GBR","United Kingdom","EXPORT_TRANSPORT","International passenger transport receipts","USD","US Dollars","2009","2009","USD","US Dollar","6","Millions",,,6200.5,,
"GBR","United Kingdom","EXPORT_TRANSPORT","International passenger transport receipts","USD","US Dollars","2010","2010","USD","US Dollar","6","Millions",,,6555,,
"GBR","United Kingdom","EXPORT_TRANSPORT","International passenger transport receipts","USD","US Dollars","2011","2011","USD","US Dollar","6","Millions",,,8609.4,,
"GBR","United Kingdom","EXPORT_TRANSPORT","International passenger transport receipts","USD","US Dollars","2012","2012","USD","US Dollar","6","Millions",,,10956.2,,
"GBR","United Kingdom","EXPORT_TRANSPORT","International passenger transport receipts","USD","US Dollars","2013","2013","USD","US Dollar","6","Millions",,,11355.2,,
"GBR","United Kingdom","EXPORT_TRANSPORT","International passenger transport receipts","USD","US Dollars","2014","2014","USD","US Dollar","6","Millions",,,12536.2,,
"GBR","United Kingdom","EXPORT_TRANSPORT","International passenger transport receipts","USD","US Dollars","2015","2015","USD","US Dollar","6","Millions",,,15211.5,,
"GBR","United Kingdom","EXPORT_TRANSPORT","International passenger transport receipts","USD","US Dollars","2016","2016","USD","US Dollar","6","Millions",,,14099.6,,
"NOR","Norway","IMPORT_TRAVEL","International travel expenditure","EUR","Euros","2008","2008","EUR","Euro","6","Millions",,,9460.3,,
"NOR","Norway","IMPORT_TRAVEL","International travel expenditure","EUR","Euros","2009","2009","EUR","Euro","6","Millions",,,8566.6,,
"NOR","Norway","IMPORT_TRAVEL","International travel expenditure","EUR","Euros","2010","2010","EUR","Euro","6","Millions",,,10194.9,,
"NOR","Norway","IMPORT_TRAVEL","International travel expenditure","EUR","Euros","2011","2011","EUR","Euro","6","Millions",,,11305.1,,
"NOR","Norway","IMPORT_TRAVEL","International travel expenditure","EUR","Euros","2012","2012","EUR","Euro","6","Millions",,,12944.8,,
"NOR","Norway","IMPORT_TRAVEL","International travel expenditure","EUR","Euros","2013","2013","EUR","Euro","6","Millions",,,13916.5,,
"NOR","Norway","IMPORT_TRAVEL","International travel expenditure","EUR","Euros","2014","2014","EUR","Euro","6","Millions",,,13905,,
"NOR","Norway","IMPORT_TRAVEL","International travel expenditure","EUR","Euros","2015","2015","EUR","Euro","6","Millions",,,13778.8,,
"NOR","Norway","IMPORT_TRAVEL","International travel expenditure","EUR","Euros","2016","2016","EUR","Euro","6","Millions",,,13595.8,,
"NOR","Norway","IMPORT_TRAVEL","International travel expenditure","EUR","Euros","2017","2017","EUR","Euro","6","Millions",,,14377.5,,
"NOR","Norway","IMPORT_TRAVEL","International travel expenditure","EUR","Euros","2018","2018","EUR","Euro","6","Millions",,,14466.5,,
"NOR","Norway","IMPORT_TRAVEL","International travel expenditure","EUR","Euros","2019","2019","EUR","Euro","6","Millions",,,14751.1,,
"NOR","Norway","IMPORT_TRAVEL","International travel expenditure","EUR","Euros","2020","2020","EUR","Euro","6","Millions",,,3248.7,"P","Provisional value"
"CAN","Canada","IMPORT_TRANSPORT_AIR_PAX","International air passenger transport expenditure","USD","US Dollars","2008","2008","USD","US Dollar","6","Millions",,,6422.2,,
"CAN","Canada","IMPORT_TRANSPORT_AIR_PAX","International air passenger transport expenditure","USD","US Dollars","2009","2009","USD","US Dollar","6","Millions",,,5783.4,,
"CAN","Canada","IMPORT_TRANSPORT_AIR_PAX","International air passenger transport expenditure","USD","US Dollars","2010","2010","USD","US Dollar","6","Millions",,,6935.2,,
"CAN","Canada","IMPORT_TRANSPORT_AIR_PAX","International air passenger transport expenditure","USD","US Dollars","2011","2011","USD","US Dollar","6","Millions",,,7437.9,,
"CAN","Canada","IMPORT_TRANSPORT_AIR_PAX","International air passenger transport expenditure","USD","US Dollars","2012","2012","USD","US Dollar","6","Millions",,,7620.8,,
"CAN","Canada","IMPORT_TRANSPORT_AIR_PAX","International air passenger transport expenditure","USD","US Dollars","2013","2013","USD","US Dollar","6","Millions",,,7556.3,,
"CAN","Canada","IMPORT_TRANSPORT_AIR_PAX","International air passenger transport expenditure","USD","US Dollars","2014","2014","USD","US Dollar","6","Millions",,,7016.1,,
"CAN","Canada","IMPORT_TRANSPORT_AIR_PAX","International air passenger transport expenditure","USD","US Dollars","2015","2015","USD","US Dollar","6","Millions",,,6289.6,,
"CAN","Canada","IMPORT_TRANSPORT_AIR_PAX","International air passenger transport expenditure","USD","US Dollars","2016","2016","USD","US Dollar","6","Millions",,,6237.1,,
"CAN","Canada","IMPORT_TRANSPORT_AIR_PAX","International air passenger transport expenditure","USD","US Dollars","2017","2017","USD","US Dollar","6","Millions",,,6958.7,,
"CAN","Canada","IMPORT_TRANSPORT_AIR_PAX","International air passenger transport expenditure","USD","US Dollars","2018","2018","USD","US Dollar","6","Millions",,,7511.1,,
"CAN","Canada","IMPORT_TRANSPORT_AIR_PAX","International air passenger transport expenditure","USD","US Dollars","2019","2019","USD","US Dollar","6","Millions",,,7630.4,,
"CAN","Canada","IMPORT_TRANSPORT_AIR_PAX","International air passenger transport expenditure","USD","US Dollars","2020","2020","USD","US Dollar","6","Millions",,,1806.7,,
"MEX","Mexico","IMPORT_TRAVEL","International travel expenditure","USD","US Dollars","2008","2008","USD","US Dollar","6","Millions",,,8567.7,,
"MEX","Mexico","IMPORT_TRAVEL","International travel expenditure","USD","US Dollars","2009","2009","USD","US Dollar","6","Millions",,,7207.3,,
"MEX","Mexico","IMPORT_TRAVEL","International travel expenditure","USD","US Dollars","2010","2010","USD","US Dollar","6","Millions",,,7254.9,,
"MEX","Mexico","IMPORT_TRAVEL","International travel expenditure","USD","US Dollars","2011","2011","USD","US Dollar","6","Millions",,,7831.9,,
"MEX","Mexico","IMPORT_TRAVEL","International travel expenditure","USD","US Dollars","2012","2012","USD","US Dollar","6","Millions",,,8448.7,,
"MEX","Mexico","IMPORT_TRAVEL","International travel expenditure","USD","US Dollars","2013","2013","USD","US Dollar","6","Millions",,,9122.4,,
"MEX","Mexico","IMPORT_TRAVEL","International travel expenditure","USD","US Dollars","2014","2014","USD","US Dollar","6","Millions",,,9605.8,,
"MEX","Mexico","IMPORT_TRAVEL","International travel expenditure","USD","US Dollars","2015","2015","USD","US Dollar","6","Millions",,,10098.1,,
"MEX","Mexico","IMPORT_TRAVEL","International travel expenditure","USD","US Dollars","2016","2016","USD","US Dollar","6","Millions",,,10303,,
"MEX","Mexico","IMPORT_TRAVEL","International travel expenditure","USD","US Dollars","2017","2017","USD","US Dollar","6","Millions",,,10840,,
"MEX","Mexico","IMPORT_TRAVEL","International travel expenditure","USD","US Dollars","2018","2018","USD","US Dollar","6","Millions",,,11229.5,,
"MEX","Mexico","IMPORT_TRAVEL","International travel expenditure","USD","US Dollars","2019","2019","USD","US Dollar","6","Millions",,,9880.9,,
"MEX","Mexico","IMPORT_TRAVEL","International travel expenditure","USD","US Dollars","2020","2020","USD","US Dollar","6","Millions",,,3474.5,,
"CRI","Costa Rica","EXPORT_TRANSPORT","International passenger transport receipts","USD","US Dollars","2008","2008","USD","US Dollar","6","Millions",,,250.4,,
"CRI","Costa Rica","EXPORT_TRANSPORT","International passenger transport receipts","USD","US Dollars","2009","2009","USD","US Dollar","6","Millions",,,186.3,,
"CRI","Costa Rica","EXPORT_TRANSPORT","International passenger transport receipts","USD","US Dollars","2010","2010","USD","US Dollar","6","Millions",,,180.3,,
"CRI","Costa Rica","EXPORT_TRANSPORT","International passenger transport receipts","USD","US Dollars","2011","2011","USD","US Dollar","6","Millions",,,222.8,,
"CRI","Costa Rica","EXPORT_TRANSPORT","International passenger transport receipts","USD","US Dollars","2012","2012","USD","US Dollar","6","Millions",,,243.6,,
"CRI","Costa Rica","EXPORT_TRANSPORT","International passenger transport receipts","USD","US Dollars","2013","2013","USD","US Dollar","6","Millions",,,242.8,,
"CRI","Costa Rica","EXPORT_TRANSPORT","International passenger transport receipts","USD","US Dollars","2014","2014","USD","US Dollar","6","Millions",,,140.9,,
"CRI","Costa Rica","EXPORT_TRANSPORT","International passenger transport receipts","USD","US Dollars","2015","2015","USD","US Dollar","6","Millions",,,142.5,,
"CRI","Costa Rica","EXPORT_TRANSPORT","International passenger transport receipts","USD","US Dollars","2016","2016","USD","US Dollar","6","Millions",,,127.9,,
"CRI","Costa Rica","EXPORT_TRANSPORT","International passenger transport receipts","USD","US Dollars","2017","2017","USD","US Dollar","6","Millions",,,101.9,,
"CRI","Costa Rica","EXPORT_TRANSPORT","International passenger transport receipts","USD","US Dollars","2018","2018","USD","US Dollar","6","Millions",,,303.7,,
"CRI","Costa Rica","EXPORT_TRANSPORT","International passenger transport receipts","USD","US Dollars","2019","2019","USD","US Dollar","6","Millions",,,351.4,,
"CRI","Costa Rica","EXPORT_TRANSPORT","International passenger transport receipts","USD","US Dollars","2020","2020","USD","US Dollar","6","Millions",,,121.9,,
"MAR","Morocco","EXPORT_TOTAL","Total international receipts","USD","US Dollars","2008","2008","USD","US Dollar","6","Millions",,,8885.29,,
"MAR","Morocco","EXPORT_TOTAL","Total international receipts","USD","US Dollars","2009","2009","USD","US Dollar","6","Millions",,,7980.05,,
"MAR","Morocco","EXPORT_TOTAL","Total international receipts","USD","US Dollars","2010","2010","USD","US Dollar","6","Millions",,,8175.29,,
"MAR","Morocco","EXPORT_TOTAL","Total international receipts","USD","US Dollars","2011","2011","USD","US Dollar","6","Millions",,,9100.43,,
"MAR","Morocco","EXPORT_TOTAL","Total international receipts","USD","US Dollars","2012","2012","USD","US Dollar","6","Millions",,,8491.42,,
"MAR","Morocco","EXPORT_TOTAL","Total international receipts","USD","US Dollars","2013","2013","USD","US Dollar","6","Millions",,,8201.69,,
"MAR","Morocco","EXPORT_TOTAL","Total international receipts","USD","US Dollars","2014","2014","USD","US Dollar","6","Millions",,,9070.541,,
"MAR","Morocco","EXPORT_TOTAL","Total international receipts","USD","US Dollars","2015","2015","USD","US Dollar","6","Millions",,,7764.412,,
"MAR","Morocco","EXPORT_TOTAL","Total international receipts","USD","US Dollars","2016","2016","USD","US Dollar","6","Millions",,,7922.678,,
"MAR","Morocco","EXPORT_TOTAL","Total international receipts","USD","US Dollars","2017","2017","USD","US Dollar","6","Millions",,,9086.243,,
"MAR","Morocco","EXPORT_TOTAL","Total international receipts","USD","US Dollars","2018","2018","USD","US Dollar","6","Millions",,,9519.997,,
"MAR","Morocco","EXPORT_TOTAL","Total international receipts","USD","US Dollars","2019","2019","USD","US Dollar","6","Millions",,,9948.645,,
"MAR","Morocco","EXPORT_TOTAL","Total international receipts","USD","US Dollars","2020","2020","USD","US Dollar","6","Millions",,,4513.64,,
"LUX","Luxembourg","EXPORT_TRANSPORT_AIR_PAX","International air passenger transport receipts","NAT","National currency","2010","2010","EUR","Euro","6","Millions",,,263,,
"LUX","Luxembourg","EXPORT_TRANSPORT_AIR_PAX","International air passenger transport receipts","NAT","National currency","2011","2011","EUR","Euro","6","Millions",,,335,,
"LUX","Luxembourg","EXPORT_TRANSPORT_AIR_PAX","International air passenger transport receipts","NAT","National currency","2012","2012","EUR","Euro","6","Millions",,,366,,
"LUX","Luxembourg","EXPORT_TRANSPORT_AIR_PAX","International air passenger transport receipts","NAT","National currency","2013","2013","EUR","Euro","6","Millions",,,429,,
"LUX","Luxembourg","EXPORT_TRANSPORT_AIR_PAX","International air passenger transport receipts","NAT","National currency","2014","2014","EUR","Euro","6","Millions",,,485,,
"LUX","Luxembourg","EXPORT_TRANSPORT_AIR_PAX","International air passenger transport receipts","NAT","National currency","2015","2015","EUR","Euro","6","Millions",,,502,,
"LUX","Luxembourg","EXPORT_TRANSPORT_AIR_PAX","International air passenger transport receipts","NAT","National currency","2016","2016","EUR","Euro","6","Millions",,,444,,
"LUX","Luxembourg","EXPORT_TRANSPORT_AIR_PAX","International air passenger transport receipts","NAT","National currency","2017","2017","EUR","Euro","6","Millions",,,368,,
"LUX","Luxembourg","EXPORT_TRANSPORT_AIR_PAX","International air passenger transport receipts","NAT","National currency","2018","2018","EUR","Euro","6","Millions",,,439,,
"LUX","Luxembourg","EXPORT_TRANSPORT_AIR_PAX","International air passenger transport receipts","NAT","National currency","2019","2019","EUR","Euro","6","Millions",,,445,,
"LUX","Luxembourg","EXPORT_TRANSPORT_AIR_PAX","International air passenger transport receipts","NAT","National currency","2020","2020","EUR","Euro","6","Millions",,,244,,
"SWE","Sweden","IMPORT_TRANSPORT_SEA_PAX","International sea passenger transport expenditure","USD","US Dollars","2008","2008","USD","US Dollar","6","Millions",,,14.717,,
"SWE","Sweden","IMPORT_TRANSPORT_SEA_PAX","International sea passenger transport expenditure","USD","US Dollars","2009","2009","USD","US Dollar","6","Millions",,,12.412,,
